CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50042632,BRIDGEVIEW DINER,Brooklyn,9011,3RD AVE,11209.0,7186809818,American,10/30/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,25.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.620732229527995,-74.032163683047,310.0,43.0,5800.0,3154546.0,3060810003.0,BK31
50001950,WOODBINES,Queens,4710,VERNON BLVD,11101.0,7183618488,American,06/07/2017,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,13.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.745142368982,-73.953300675297,402.0,26.0,700.0,4000087.0,4000290048.0,QN31
41702880,RAKU IT'S JAPANESE II,Manhattan,57,WEST   76 STREET,10023.0,2128731220,Japanese,07/24/2018,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Y,24.0,B,07/24/2018,09/18/2019,Cycle Inspection / Re-inspection,40.779464247848,-73.975623627679,107.0,6.0,16100.0,1028796.0,1011290002.0,MN12
50048677,GOLDEN STEAMER ON 8,Brooklyn,5224,8TH AVE,11220.0,7188538588,Bakery,08/17/2016,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Y,31.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.639812876275,-74.005069693267,307.0,38.0,10600.0,3014108.0,3008100049.0,BK34
41024190,CROCODILE LOUNGE,Manhattan,325,EAST   14 STREET,10003.0,2124777747,Pizza,07/26/2019,Violations were cited in the following area(s).,04K,Evidence of rats or live rats present in facility's food and/or non-food areas.,Y,31.0,C,07/26/2019,09/18/2019,Cycle Inspection / Re-inspection,40.731940204327,-73.983957967969,106.0,2.0,4800.0,1020398.0,1009210015.0,MN21
41555612,KINGSTON PIZZA,Brooklyn,395,KINGSTON AVENUE,11225.0,7187737154,Jewish/Kosher,10/16/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,63.0,C,10/16/2018,09/18/2019,Cycle Inspection / Re-inspection,40.665451301641,-73.942553743764,309.0,35.0,33300.0,3034311.0,3013000006.0,BK63
50060864,SAPPORO ICHIBAN,Brooklyn,622,MANHATTAN AVE,11222.0,7183899697,Japanese,06/01/2017,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,13.0,A,06/01/2017,09/18/2019,Pre-permit (Operational) / Re-inspection,40.723460341295,-73.950602911138,301.0,33.0,56900.0,3066767.0,3026800053.0,BK76
41437528,BENNY'S BRICK OVEN,Brooklyn,1802,AVENUE M,11230.0,7187870050,Jewish/Kosher,08/15/2017,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,20.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.618321526405,-73.957078221647,314.0,48.0,53800.0,3181077.0,3067470001.0,BK43
50012165,GOLDEN HOUSE RESTAURANT,Queens,10504,LIBERTY AVE,11417.0,7186595909,Caribbean,09/27/2016,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,34.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.682478542792,-73.836010595112,410.0,32.0,9400.0,4202133.0,4095280002.0,QN55
50012743,JAY'S QUICK BITES,Brooklyn,1961,FLATBUSH AVE,11234.0,7189756803,Indian,04/14/2018,Violations were cited in the following area(s).,02I,Food prepared from ingredients at ambient temperature not cooled to 41º F or below within 4 hours.,Y,27.0,B,04/14/2018,09/18/2019,Cycle Inspection / Re-inspection,40.62197607424,-73.936179340278,318.0,45.0,73600.0,3217245.0,3078200047.0,BK58
50047692,DEUTSCHE BANK - MAIN CAFE,Manhattan,60,WALL ST,10005.0,7043285173,American,05/12/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,13.0,A,05/12/2017,09/18/2019,Cycle Inspection / Initial Inspection,40.70590688061,-74.00860938335,101.0,1.0,700.0,1001004.0,1000400003.0,MN25
50080616,TAJ MAHAL RESTAURANT,Queens,14801,HILLSIDE AVE,11435.0,7182972201,Indian,12/31/2018,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,33.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.705967588041,-73.808926906986,408.0,24.0,23800.0,4207425.0,4097040063.0,QN61
50011222,ABACKY POTLUCK,Manhattan,253,W 26TH ST,10001.0,2129293809,Asian,01/16/2018,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,16.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.746631220191,-73.995734170206,105.0,3.0,9500.0,1014225.0,1007760001.0,MN17
40397574,DOMINICK'S BAR & RESTAURANT,Bronx,2335,ARTHUR AVENUE,10458.0,7187332807,Italian,05/31/2019,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,13.0,A,05/31/2019,09/18/2019,Cycle Inspection / Re-inspection,40.854188025454,-73.888749295607,206.0,15.0,39100.0,2092246.0,2030650065.0,BX06
41705788,SMOKEY ISLAND GRILLE,Brooklyn,1274,FULTON STREET,11216.0,3477708021,Caribbean,10/24/2018,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Y,30.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.680394569627,-73.949899433468,303.0,36.0,24700.0,3053721.0,3018600051.0,BK61
50065318,HABANERO MEXICAN CUISINE,Bronx,141,LINCOLN AVE,10454.0,7186881600,Mexican,08/02/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,32.0,,,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.808465124817,-73.92899546756401,201.0,8.0,1900.0,2091112.0,2023170043.0,BX39
50002547,THE SUPPLY HOUSE,Manhattan,1647,2 AVENUE,10028.0,6468613585,American,02/24/2018,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,9.0,A,02/24/2018,09/18/2019,Cycle Inspection / Initial Inspection,40.777505287720004,-73.952017766643,108.0,5.0,14601.0,1048771.0,1015310024.0,MN32
50048705,BLOSSOM DU JOUR,Manhattan,259,W 23RD ST,10011.0,2122292595,Vegetarian,05/16/2018,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,9.0,A,05/16/2018,09/18/2019,Cycle Inspection / Re-inspection,40.744773062563,-73.997242806504,104.0,3.0,9100.0,1084991.0,1007730012.0,MN13
41403094,HIGH DIVE,Brooklyn,243,FIFTH AVENUE,11215.0,7187880401,American,08/08/2019,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,19.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.675005039677,-73.98142290847801,306.0,39.0,13300.0,3020436.0,3009620007.0,BK37
50061344,PORTOFINO PIZZA,Staten Island,55,GUNTON PL,10309.0,7189668700,Pizza,08/08/2018,Violations were cited in the following area(s).,04C,Food worker does not use proper utensil to eliminate bare hand contact with food that will not receive adequate additional heat treatment.,Y,14.0,B,08/08/2018,09/18/2019,Cycle Inspection / Re-inspection,40.550484355934,-74.21090715627,503.0,51.0,20801.0,5107735.0,5061590001.0,SI32
50002367,THE KINGSIDE,Manhattan,120,W 57TH STREET,10019.0,2127078000,American,09/19/2017,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,19.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.764681492440005,-73.978094671964,105.0,4.0,13700.0,1023460.0,1010090044.0,MN17
50066748,"BUTTER BEANS,",Queens,4701,111TH ST,11368.0,9179221672,Other,06/21/2018,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,N,27.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.747391450581006,-73.853545315348,481.0,21.0,38302.0,4441124.0,4020180001.0,QN99
41426339,PIAZZA PIZZA & GRILL,Manhattan,1530,3 AVENUE,10028.0,2128795566,Pizza,12/15/2016,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Y,36.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.778919615406,-73.95391960899,108.0,5.0,14802.0,1047962.0,1015150033.0,MN40
41542801,SPICE,Manhattan,1479,1 AVENUE,10075.0,2127446374,Thai,08/29/2018,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,12.0,A,08/29/2018,09/18/2019,Cycle Inspection / Re-inspection,40.771116143476,-73.953589269069,108.0,5.0,13400.0,1045209.0,1014520023.0,MN31
50079930,MAH KENNEDY FRIED CHICKEN,Staten Island,416,JERSEY ST,10301.0,7189812400,Chicken,07/19/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,21.0,,,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.638127223133004,-74.087483334528,501.0,49.0,7700.0,5115531.0,5000470109.0,SI22
50034608,PALACIO CHINO RESTAURANT,Brooklyn,5621,5TH AVE,11220.0,7184391117,Chinese,03/27/2017,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,20.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.641568795983,-74.01397715689201,307.0,38.0,10200.0,3015369.0,3008400002.0,BK34
41686535,NANKING,Queens,13407,ROCKAWAY BOULEVARD,11420.0,7183233555,Indian,04/18/2018,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.,Y,22.0,B,04/18/2018,09/18/2019,Cycle Inspection / Re-inspection,40.674578005688,-73.803887143572,410.0,28.0,18000.0,4253208.0,4117010007.0,QN55
50000638,EL TORO BRAVO,Queens,8812,ROOSEVELT AVENUE,11372.0,7185051025,Mexican,08/17/2017,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,40.0,C,08/17/2017,09/18/2019,Cycle Inspection / Re-inspection,40.748254339336,-73.877879475337,404.0,21.0,27100.0,4314470.0,4015100059.0,QN29
41508168,WING WAH RESTAURANT,Queens,9812,METROPOLITAN AVENUE,11375.0,7182615154,Chinese,06/11/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,3.0,A,06/11/2018,09/18/2019,Cycle Inspection / Initial Inspection,40.711010649209996,-73.854422718625,406.0,29.0,64500.0,4095123.0,4038930005.0,QN17
50001488,MAR'S,Queens,3421,34 AVE,11106.0,7186852480,American,05/16/2019,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,17.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.75844194608,-73.924616363851,401.0,22.0,5900.0,4008864.0,4006220078.0,QN70
50005951,HOUSE OF INASAL,Queens,6514,ROOSEVELT AVE,11377.0,7184290709,Filipino,04/10/2019,Violations were cited in the following area(s).,22G,,,10.0,A,04/10/2019,09/18/2019,Cycle Inspection / Initial Inspection,40.746084151958,-73.898544800686,402.0,26.0,26300.0,4030209.0,4012980034.0,QN63
40928416,JOY INDIAN RESTAURANT,Brooklyn,301,FLATBUSH AVENUE,11217.0,7182301165,Indian,11/01/2016,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Y,15.0,B,11/01/2016,09/18/2019,Cycle Inspection / Re-inspection,40.678890126966,-73.973684820145,308.0,35.0,16100.0,3028331.0,3011500003.0,BK64
50014322,CHIPOTLE MEXICAN GRILL,Brooklyn,463,86TH ST,11209.0,7188330534,Mexican,09/04/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,12.0,A,09/04/2019,09/18/2019,Cycle Inspection / Initial Inspection,40.622023594485995,-74.027074357184,310.0,43.0,13800.0,3153178.0,3060350055.0,BK31
41286239,BLANQUITA RESTAURANT,Bronx,2647,BRIGGS AVENUE,10458.0,7183295851,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10/19/2016,Violations were cited in the following area(s).,16B,"The original nutritional fact labels and/or ingredient label for a cooking oil, shortening or margarine or food item sold in bulk, or acceptable manufacturer’s documentation not maintained on site.",N,,,,09/18/2019,Trans Fat / Compliance Inspection,40.865381838985,-73.89246888809801,207.0,15.0,40501.0,2016992.0,2033000001.0,BX05
40572494,BURGER KING,Queens,3310,ASTORIA BOULEVARD,11103.0,7186265632,Hamburgers,07/05/2017,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",N,9.0,A,07/05/2017,09/18/2019,Cycle Inspection / Initial Inspection,40.769664868618996,-73.916133970446,401.0,22.0,6501.0,4009294.0,4006310026.0,QN70
41648461,TROPIC POLLO,Queens,9059,CORONA AVENUE,11373.0,7185921868,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",02/12/2019,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,19.0,B,02/12/2019,09/18/2019,Cycle Inspection / Re-inspection,40.742441888901,-73.87369678092901,404.0,25.0,47100.0,4039574.0,4015860027.0,QN29
