CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
41632738,DONT TELL MAMA,Manhattan,343,WEST   46 STREET,10036.0,2127570788,American,04/13/2017,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,23.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.760332633134,-73.98919605321299,104.0,3.0,12700.0,1025083.0,1010370113.0,MN15
41327462,AMERICA GOURMET FOOD,Manhattan,831,6 AVENUE,10001.0,2128689790,Delicatessen,08/13/2018,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,21.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.746562257424,-73.99014745917499,105.0,3.0,9500.0,1015123.0,1008040042.0,MN17
50060557,HAPPY HOME CUISINE,Brooklyn,12,BAY 25TH ST,11214.0,7183331088,Chinese,04/26/2017,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,11.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.603760230285,-73.997936489312,311.0,47.0,28800.0,3166902.0,3063750038.0,BK28
41641818,PANERA BREAD,Manhattan,330,7 AVENUE,10001.0,6464730204,American,08/26/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,41.0,C,08/26/2019,09/18/2019,Cycle Inspection / Re-inspection,40.747542355426,-73.993142819043,105.0,3.0,9500.0,1014264.0,1007780043.0,MN17
50084763,FLAMING GRILL & SUPREME BUFFET,Staten Island,1501,FOREST AVE,10302.0,7184476888,Chinese,12/27/2018,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,50.0,C,12/27/2018,09/18/2019,Pre-permit (Operational) / Re-inspection,40.6242923822,-74.1386654092,501.0,49.0,24700.0,5110055.0,5010530138.0,SI28
41641204,CHINA GARDEN RESTAURANT,Brooklyn,206,JAMAICA AVENUE,11207.0,7186470520,Chinese,07/29/2017,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Y,13.0,A,07/29/2017,09/18/2019,Cycle Inspection / Initial Inspection,40.680448472734,-73.892544704098,305.0,37.0,114600.0,3086814.0,3039170010.0,BK83
41211257,LA ISLA RESTAURANT,Bronx,276B,EAST 149 STREET,10451.0,7186653600,Spanish,06/12/2017,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,18.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.81729898454,-73.922468439951,201.0,17.0,6500.0,,2.0,BX34
50090415,CHICKENOW,Bronx,200,BAYCHESTER AVE,10475.0,3472231913,Chicken,07/15/2019,Violations were cited in the following area(s).,10E,Accurate thermometer not provided in refrigerated or hot holding equipment.,N,46.0,,,09/18/2019,Pre-permit (Operational) / Initial Inspection,40.865905409786,-73.830429747919,210.0,12.0,46201.0,2120098.0,2051410006.0,BX13
50057386,CHOW HOUSE,Manhattan,181,BLEECKER ST,10012.0,6463582779,Chinese,05/09/2018,Violations were cited in the following area(s).,09A,Canned food product observed dented and not segregated from other consumable food items.,N,13.0,A,05/09/2018,09/18/2019,Cycle Inspection / Re-inspection,40.729015402899996,-74.000873144553,102.0,1.0,6500.0,1008713.0,1005400040.0,MN23
50055312,EAST 21,Queens,7126,ROOSEVELT AVE,11372.0,9177022225,Asian,04/24/2019,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,N,11.0,A,04/24/2019,09/18/2019,Cycle Inspection / Re-inspection,40.746546826590006,-73.894188041221,404.0,25.0,26500.0,4311570.0,4013030010.0,QN50
41545974,NEW SAU VOI,Manhattan,101105,LAFAYETTE STREET,,2122268184,Sandwiches,02/03/2017,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Y,19.0,,,09/18/2019,Cycle Inspection / Initial Inspection,0.0,0.0,,,,,1.0,
50050739,CARVEL,Bronx,2231A,GRAND CONCOURSE,10453.0,7183292253,"Ice Cream, Gelato, Yogurt, Ices",10/19/2016,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,5.0,A,10/19/2016,09/18/2019,Pre-permit (Operational) / Re-inspection,40.856070941019,-73.900769480942,205.0,14.0,23704.0,2013772.0,2031630040.0,BX40
50009127,BAGEL CAFE,Brooklyn,200,CLINTON ST,11201.0,7188586358,Bagels/Pretzels,12/24/2018,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,18.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.690390866091,-73.994295407289,302.0,33.0,700.0,3002734.0,3002750001.0,BK09
50018989,FAIRFIELD INN & SUITES PENN STATION,Manhattan,325,W 33RD ST,10001.0,2125630900,American,03/02/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,2.0,A,03/02/2018,09/18/2019,Cycle Inspection / Initial Inspection,40.751909359737,-73.99485677584,104.0,3.0,10300.0,1080469.0,1007570017.0,MN13
40576260,HECTOR'S CAFE & DINER,Manhattan,44,LITTLE WEST   12 STREET,10014.0,2122067592,American,05/13/2019,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",N,20.0,B,05/13/2019,09/18/2019,Cycle Inspection / Re-inspection,40.740293366157,-74.00797150439101,102.0,3.0,7900.0,1089241.0,1006440001.0,MN23
50080220,DOUBLE DRAGON,Bronx,2647,JEROME AVE,10468.0,7183675308,Chinese,02/06/2019,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Y,60.0,,,09/18/2019,Cycle Inspection / Re-inspection,40.866948466203,-73.89781374435199,207.0,14.0,26500.0,2014397.0,2032020038.0,BX30
41583191,QUEZADA RESTAURANT,Brooklyn,1212,FLATBUSH AVENUE,11226.0,7182820622,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",01/23/2018,Establishment Closed by DOHMH.  Violations were cited in the following area(s) and those requiring immediate action were addressed.,18D,"Failure to comply with an Order of the Board of Health, Commissioner, or Department.",N,,,,09/18/2019,Administrative Miscellaneous / Re-inspection,40.64085304507,-73.956000713713,314.0,40.0,51602.0,3119587.0,3051860031.0,BK42
40783967,AMPERSAND,Manhattan,294,3 AVENUE,10010.0,2124778100,American,03/03/2018,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Y,11.0,A,03/03/2018,09/18/2019,Cycle Inspection / Re-inspection,40.738574211998,-73.983342910205,106.0,2.0,6800.0,1018023.0,1008780042.0,MN21
50076965,SINGH'S DELI & PIZZA,Brooklyn,2616,OCEAN PKWY,11235.0,7186464624,American,11/20/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,17.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.586240787568,-73.96625806335,313.0,47.0,37401.0,3196063.0,3072380048.0,BK26
50040799,EAT AND GO,Queens,15814,CROSSBAY BLVD,11414.0,7188480746,Turkish,07/03/2018,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Y,13.0,A,07/03/2018,09/18/2019,Cycle Inspection / Re-inspection,40.660421901107,-73.840195574328,410.0,32.0,89200.0,4293045.0,4139910012.0,QN57
50018300,CAFE R,Manhattan,116,W 32ND ST,10001.0,2126959550,American,08/27/2019,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,46.0,Z,08/27/2019,09/18/2019,Cycle Inspection / Re-inspection,40.74881290184,-73.989472221139,105.0,3.0,10100.0,1015181.0,1008070028.0,MN17
40912868,COSI,Manhattan,61,WEST   48 STREET,10020.0,2122657579,American,01/19/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,35.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.758228973444,-73.980345597884,105.0,4.0,9600.0,1077287.0,1012640005.0,MN17
41649766,A & S CATERERS,Staten Island,3135,VICTORY BOULEVARD,10314.0,7189837500,American,07/28/2016,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140º F.,Y,23.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.607018909176,-74.163979804,502.0,50.0,29103.0,5036647.0,5022360125.0,SI05
41428851,POPEYES,Queens,16624,HILLSIDE AVENUE,11432.0,7186584180,Chicken,11/02/2017,Establishment re-opened by DOHMH,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,13.0,P,11/02/2017,09/18/2019,Cycle Inspection / Reopening Inspection,40.709587888320996,-73.796140534579,412.0,27.0,46000.0,4210082.0,4098180062.0,QN61
41227842,NICKY'S COFFEE SHOP,Bronx,3140,BAINBRIDGE AVENUE,10467.0,7182319516,American,07/26/2017,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,7.0,A,07/26/2017,09/18/2019,Cycle Inspection / Initial Inspection,40.874624078425995,-73.879382152008,207.0,11.0,42300.0,2018116.0,2033410044.0,BX43
50074370,LA ESQUINA DE NAGUA,Manhattan,2244,AMSTERDAM AVE,10032.0,6469280511,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",09/05/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,13.0,A,09/05/2018,09/18/2019,Pre-permit (Operational) / Re-inspection,40.842039807496,-73.935342153235,112.0,10.0,25300.0,1063079.0,1021280044.0,MN36
50016854,BOCCA BLISS,Manhattan,725,3RD AVE,10017.0,2128671881,American,08/29/2016,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,32.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.752872429926,-73.97289752188,106.0,4.0,9000.0,1037584.0,1013190003.0,MN19
41307485,THE WATERING HOLE,Manhattan,106,EAST   19 STREET,10003.0,2126745783,American,09/08/2016,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,12.0,A,09/08/2016,09/18/2019,Cycle Inspection / Initial Inspection,40.737353298255,-73.987298120145,105.0,2.0,5000.0,1017905.0,1008740073.0,MN21
40594962,TRIBECA TAVERN,Manhattan,247,WEST BROADWAY,10013.0,2129417671,American,10/19/2016,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,22.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.719823035190004,-74.005818955227,101.0,1.0,3300.0,1002182.0,1001910017.0,MN24
50034542,LA GATA GOLOSA BAKERY / YOGURTBERRY,Queens,8120,ROOSEVELT AVE,11372.0,7183007000,Spanish,07/12/2018,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,N,22.0,B,07/12/2018,09/18/2019,Cycle Inspection / Re-inspection,40.747547639492,-73.884582774644,404.0,25.0,26901.0,4036868.0,4014920010.0,QN29
50071110,GRK FRESH GREEK,Manhattan,51,E 8TH ST,10003.0,6464900967,Greek,01/24/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,12.0,A,01/24/2018,09/18/2019,Pre-permit (Operational) / Re-inspection,40.731139682048,-73.993707384991,102.0,2.0,5900.0,1009091.0,1005607502.0,MN23
40747192,NONIS COFFEE SHOP,Bronx,5921,RIVERDALE AVENUE,10471.0,7186010032,American,04/21/2016,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Y,13.0,A,04/21/2016,09/18/2019,Cycle Inspection / Re-inspection,40.907328650739004,-73.903981191524,208.0,11.0,32300.0,2114131.0,2059570150.0,BX22
50032777,SKYLINE DINER,Queens,27127,UNION TPKE,11040.0,7183471195,American,06/14/2016,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Y,21.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.751941475686,-73.702677613169,413.0,23.0,155102.0,4174327.0,4085550066.0,QN44
41017770,GRAZIELLA'S,Brooklyn,232,VANDERBILT AVENUE,11205.0,7187895663,Italian,03/02/2017,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,9.0,A,03/02/2017,09/18/2019,Cycle Inspection / Re-inspection,40.690461009807,-73.969313441083,302.0,35.0,18300.0,3058577.0,3020920050.0,BK68
50033876,OSCAR'S KITCHEN,Bronx,2618,JEROME AVE,10468.0,6463535644,Spanish,11/28/2018,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",N,3.0,A,11/28/2018,09/18/2019,Cycle Inspection / Initial Inspection,40.866868901289,-73.897850022548,207.0,14.0,40100.0,2014132.0,2031910020.0,BX05
41679728,OH HOT BAGELS & CAFE,Queens,3944,21ST ST,11101.0,3475042227,Delicatessen,08/30/2018,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Y,48.0,,,09/18/2019,Cycle Inspection / Initial Inspection,40.755904196585,-73.940602106168,401.0,26.0,8500.0,4005319.0,4004710690.0,QN68
